	PER403_dmso_1	PER403_dmso_2	PER403_gne_1	PER403_gne_2	PER403_neo_1	PER403_neo_2	PER403_otx_1	PER403_otx_2	PER403_otx_gne_1	PER403_otx_gne_2	TC797_dmso_1	TC797_dmso_2	TC797_gne_1	TC797_gne_2	TC797_neo_1	TC797_neo_2	TC797_otx_1	TC797_otx_2	TC797_otx_gne_1	TC797_otx_gne_2	
ENSG00000267855.5	NDUFA7	0.614209404	1.027440215	-0.455850282	-0.033548751	-0.372980758	-1.46298675	-0.738029791	-0.189915697	-0.014098481	0.382964798	1.005684892	-0.035503272	0.450425093	1.38965032	-0.79397023	-0.579161697	0.318421651	0.177214931	-0.322870674	-0.004674067
ENSG00000233927.5	RPS28	7.905356552	7.672993724	7.90147103	7.910549064	8.168619272	8.249626373	8.508080375	7.871613889	7.902335587	7.746431142	7.492684817	7.764944465	7.542324119	8.956094246	7.851573919	7.992531146	8.029612652	7.765871961	7.680984599	7.795276152
ENSG00000186994.11	KANK3	-0.321085913	-0.039256148	-0.081619656	-0.253639203	-0.851428704	-0.890488166	0.177260177	-0.638787168	-1.053933725	-0.606715665	-0.462321976	-0.504061639	-0.539725198	0.740515949	-0.49358269	-0.400965099	-1.393491829	-1.261464588	-2.340192332	-1.690239808
ENSG00000167772.12	ANGPTL4	0.143705203	0.991084209	0.911216998	1.379226591	2.773670557	2.876173769	2.707311164	2.231876902	1.697215582	1.539495676	0.091112253	-0.42706753	0.407655837	1.514751611	2.017162577	1.972806971	2.003943655	1.438700661	1.106993372	1.164627699
ENSG00000269386.5	RAB11B-AS1	0.364350179	0.17035431	1.017619171	0.767869898	0.037677735	0.015219739	1.093606547	0.859392476	0.618452579	0.661243935	0.705592531	0.774082694	1.358321949	1.972893688	0.107548854	0.74961122	0.867512521	0.801024439	0.598693699	0.676081586
ENSG00000185236.12	RAB11B	5.630660995	5.557139383	5.902508642	5.842409755	5.778639451	5.694311429	6.388667609	5.839816818	5.800636488	5.78946186	5.590975043	5.769481998	5.855115347	6.858124455	5.776443943	5.820297426	6.052811874	5.926389964	5.855830532	6.029162262
ENSG00000099785.10	2-Mar	2.24048852	2.240890253	3.227388696	3.196529288	2.986994232	3.060609071	3.529534062	3.050298447	3.058137575	3.28997394	2.180894786	2.263743365	3.020046556	4.220400565	2.923289042	3.049849489	3.143655754	3.07371671	2.75363946	3.139164835
ENSG00000099783.12	HNRNPM	9.138635403	9.039581842	8.995784875	9.162473802	9.034914343	9.06743337	9.395939376	9.076457303	9.042892117	9.039031959	9.056091795	9.204127822	9.004907647	9.875716541	8.956267118	8.846529303	9.169591241	9.018698549	8.92102863	9.056694186
ENSG00000133250.14	ZNF414	3.532526564	3.618834491	3.811870458	3.757230734	3.540194933	3.282042484	4.445436276	3.361244716	3.810731166	3.66080178	3.422030361	3.831243205	3.750653282	5.644713934	3.329922476	3.49482739	3.737063341	3.400555958	3.736438962	3.739932942
ENSG00000167785.9	ZNF558	4.427697463	4.653604501	4.754825271	4.839165677	4.424748737	4.370311585	4.299568201	4.503110618	4.646211009	4.728955693	4.434038942	4.267435478	4.695640753	4.693761403	4.145570933	4.339786064	4.172898219	4.272542534	4.405448329	4.447454821
ENSG00000181143.15	MUC16	0.01928523	2.128228731	-1.750257314	0.767869898	0.717196914	-0.163571821	-0.478754467	1.410411467	-0.442292559	1.074144922	-0.89626455	-1.079479303	-0.815632312	-1.452538581	0.235757046	-0.169177132	-0.768789238	-0.573531626	-0.392415628	-1.054098946
ENSG00000130803.15	ZNF317	6.141603793	6.135775143	5.994952849	5.947941988	5.996215537	5.88322685	6.181381403	5.84158707	5.922302362	5.830677644	6.115923211	6.153979141	5.969809173	6.435975306	5.996791786	6.108534492	6.063530133	5.976299411	5.975393598	6.036729434
ENSG00000196110.7	ZNF699	2.578476013	2.583769049	3.063175899	3.196529288	3.461505953	3.706528971	3.037925634	3.255442737	3.321950343	3.477321636	2.549455896	2.155257172	2.9841093	2.599710171	3.732600056	3.576910121	3.241292456	3.125190727	3.413745841	3.201087252
ENSG00000188321.13	ZNF559	3.289314938	3.520228042	3.841145436	3.708482709	3.721955053	3.591409108	2.913486304	3.594689773	3.772888576	3.917785275	3.538971598	3.437262432	3.950108624	2.419434956	3.344217059	3.460640426	3.170345053	3.546149922	3.894437078	3.772022876
ENSG00000174652.19	ZNF266	5.227478963	5.156631068	5.215169049	5.347662356	4.8970389	4.833668155	5.031494431	5.147766277	5.240036616	5.302523827	5.112191144	5.104786174	5.363201593	5.04699723	4.848644667	5.019566129	5.091054064	4.980013141	5.163014558	5.153758726
ENSG00000130818.12	ZNF426	5.735720231	5.758465482	5.862021885	5.846747984	5.635229737	5.594970194	5.270835951	5.536718523	5.780753356	5.727862167	5.987197613	5.958897869	5.999814603	5.388901868	5.844225604	5.7118443	5.583335871	5.696154029	5.803337035	5.848554363
ENSG00000197961.11	ZNF121	8.080332189	8.082355654	7.600787567	7.563657942	7.493013954	7.393433906	7.028904444	7.604281688	7.564727286	7.543283764	8.070961621	7.930668969	7.570164813	6.537147514	7.504159228	7.467402589	7.375872584	7.63474595	7.53789573	7.320485409
ENSG00000171469.11	ZNF561	6.716936675	6.719979579	6.389853486	6.319677468	5.710218077	5.621101672	5.461644231	5.921314282	6.053565107	6.172733524	6.821888872	6.636103654	6.423993935	5.052166724	5.72183669	5.78619529	5.808168627	5.965748923	6.022915012	5.973080077
ENSG00000267106.6	ZNF561-AS1	2.643147002	2.985979376	2.491384098	2.709515419	1.948529087	2.067304342	2.260011513	2.464109406	2.559454239	2.582422916	2.674019808	2.675170314	2.878444498	3.518690995	2.063976858	2.303721753	2.273819852	2.151775387	2.460100788	2.620220536
ENSG00000171466.10	ZNF562	6.759289598	6.702519112	6.622621979	6.538742559	6.424277056	6.34076262	6.059648827	6.459124937	6.657276103	6.603359339	6.738245246	6.600917578	6.525618935	5.632686506	6.319129951	6.309982819	6.269657424	6.371288618	6.525943421	6.437017352
ENSG00000196605.7	ZNF846	2.312951998	2.495683922	2.089398146	2.478548903	2.369468432	2.300779041	2.443386316	2.752055863	2.495832102	2.661869178	2.656870006	2.275308841	2.886254075	2.926832204	2.373691715	2.861810158	2.660185741	2.408774743	2.71282472	2.504926349
ENSG00000127452.8	FBXL12	4.290868444	4.393001421	4.281088596	4.206634387	4.405095118	4.245960051	4.749148799	4.335681286	4.151762056	4.204987621	4.340467774	4.32977169	4.254619321	5.448926313	4.268087736	4.465783765	4.530527302	4.249531556	4.117221153	4.073663136
ENSG00000198258.10	UBL5	6.650762218	6.211794204	6.137460695	6.293219946	6.487551314	6.61534214	6.616181624	6.348935898	6.32535075	6.337422604	6.067263736	6.153195809	6.044120519	7.013947882	6.300923674	6.067477487	6.075052419	6.148923386	6.057556226	6.065682968
ENSG00000127445.13	PIN1	5.356295813	5.348459216	5.596174816	5.716268176	5.680893128	5.661112468	6.095579117	5.579071449	5.765418215	5.720290289	5.02965943	5.248135123	5.381274887	6.719599162	5.339656503	5.409825996	5.535377361	5.260730708	5.4702483	5.606904733
ENSG00000105088.8	OLFM2	1.823305629	2.177593275	1.69959514	2.170577551	1.744702933	2.087437467	2.466678986	2.127395905	1.631069061	1.99487303	1.632935771	1.243185858	1.265563667	2.036874439	1.230011082	1.227329061	1.264274093	1.438700661	0.233548727	1.049652423
ENSG00000080573.7	COL5A3	-0.11688633	0.103811476	0.671513973	0.677239179	1.948529087	2.00516222	1.779260136	1.083383413	1.351895149	1.890790471	-0.070865851	0.176711085	0.222646278	2.668647701	2.142415403	2.036084364	1.594961927	1.465575446	1.204429497	1.417412294
ENSG00000130813.18	C19orf66	5.004951334	5.016701376	4.613520913	4.760415043	3.908003373	3.591409108	4.514120196	4.386688513	4.453941944	4.539255148	4.893528959	4.920046777	4.686724668	5.554699116	3.475552098	3.974268689	4.162965158	4.00583848	4.282534388	4.243499017
ENSG00000130812.10	ANGPTL6	-2.63042232	-1.926912262	-2.15022918	-1.360266094	-0.124243024	-0.11675414	-0.539336986	-0.692426419	-1.167076241	-1.801944838	-2.337141088	-2.996303723	-2.258895429	-2.019137432	-0.303316366	0.20582591	-1.558988659	-0.277744611	-1.240480885	-0.81741151
ENSG00000130810.20	PPAN	4.310912147	4.357741857	3.588405661	3.874048656	3.268356308	3.154253726	4.067891897	3.638795518	3.653013612	3.551261585	3.822724239	4.085604918	3.267337445	4.87388304	2.515175984	2.94659289	3.396296482	3.011246308	3.050810157	3.273329662
ENSG00000244165.2	P2RY11	3.350845005	3.434830538	2.919609687	2.954305275	1.005209145	1.37896486	2.764817738	2.111832646	2.359496762	2.163180935	3.538971598	3.656531637	2.84677645	4.587395119	1.055667077	1.872361662	2.322226049	1.91881906	1.999122551	2.331201949
ENSG00000130811.12	EIF3G	7.209818721	7.072380834	7.121047288	6.914743413	6.964147778	6.767764728	7.726568254	6.820977402	7.001642665	6.885002381	7.113863394	7.308225536	6.90870501	8.131812445	6.793351465	6.946494438	7.224117387	6.87958139	6.948288689	7.0984945
ENSG00000130816.16	DNMT1	8.162142685	8.194273025	8.239452948	8.307483423	8.197291064	8.091800272	8.874651512	8.221586147	8.286972242	8.260053201	8.325329953	8.464906634	8.428228883	9.46338448	8.274445367	8.303037878	8.641335924	8.320081542	8.334119057	8.53115749
ENSG00000267534.4	S1PR2	3.551370435	3.545518659	3.579747563	3.572607143	2.242330348	2.248093768	3.022290308	2.69052422	3.051830913	3.020837373	3.266779963	3.477869784	3.096092047	3.555560821	2.063976858	2.341785524	2.286074515	2.135131985	2.314930634	2.589679283
ENSG00000105364.13	MRPL4	6.974584437	6.795708243	6.910186496	6.746639132	6.623978888	6.478155688	7.359328238	6.503409572	6.755625333	6.56817334	6.859853621	6.99552539	6.635110739	7.772174273	6.315507029	6.491664122	6.814407743	6.454974888	6.494983736	6.702049765
ENSG00000090339.9	ICAM1	4.268266105	4.399951091	4.570468909	4.544529351	3.795507236	3.680256697	4.506648146	4.001727928	4.169346907	4.366770631	4.062993831	4.252884494	3.95754072	4.902786593	2.871592647	2.987186212	3.551559183	3.307067538	3.205922075	3.366351765
ENSG00000267607.1	AC011511.5	2.258948457	2.777657894	0.796338086	0.677239179	-0.94922492	-0.890488166	0.511804752	0.701993184	0.548503024	0.513308482	2.328995475	1.910242457	0.609849031	1.14064688	-1.286746872	-0.033054758	1.022035239	0.758190581	-0.018000585	-0.435999111
ENSG00000105376.5	ICAM5	5.660475101	5.714543787	5.030539929	4.866768964	4.762567527	4.52962591	6.087462904	5.384747754	4.751142721	4.912916607	5.379871538	5.406398399	4.57278095	6.469206036	4.437657132	4.664086692	5.5532323	5.028131595	4.463189059	4.590568615
ENSG00000220201.7	ZGLP1	0.398053513	0.991084209	0.302036911	0.285612123	-1.923381629	-1.245922828	0.481632615	0.350660471	0.088054171	0.080544992	0.705592531	-0.035503272	-0.172225226	1.544402498	-1.855328023	-0.67725692	-0.768789238	-0.8108902	-0.465483528	-0.81741151
ENSG00000161847.14	RAVER1	6.406677438	6.449733021	6.342016477	6.412737291	6.111360676	6.050885292	7.032811262	6.111837384	6.250911756	6.210456314	6.358650131	6.523018541	6.208095901	7.899884761	5.933596175	5.991692999	6.354293857	6.042501022	6.1048554	6.268897795
ENSG00000274425.1	AC114271.1	3.320407974	3.322274163	2.999683552	2.954305275	3.470989362	3.191934244	4.03710323	3.453654784	3.019877313	3.10594427	3.375612285	3.472855933	2.870592416	3.796392203	3.296007121	3.249936724	3.750391821	3.631692028	3.10859018	3.260460898
ENSG00000076662.10	ICAM3	2.894058652	2.700949996	1.935034761	1.673010202	1.613842145	1.008522523	1.851822967	1.358603264	1.412219236	1.360561837	2.613081808	2.69252707	1.732155068	1.761932688	0.746885387	0.992286785	1.555010415	1.235100098	1.029339146	1.218852341
ENSG00000105397.13	TYK2	6.431301715	6.552324984	6.650795823	6.733111307	6.423056118	6.284646955	7.097657873	6.490680046	6.666593003	6.734432698	6.403681961	6.404923595	6.601111466	7.892698502	6.188561865	6.393901581	6.63860284	6.304012989	6.576300365	6.633212755
ENSG00000105401.9	CDC37	7.85732624	7.799265974	7.777760164	7.719627908	8.003223493	7.918256294	8.357470986	7.784416341	7.711731439	7.69370524	7.708579283	7.927465644	7.490431328	8.937707227	7.842791354	7.979511729	7.939873628	7.704092143	7.709791018	7.925557378
ENSG00000065989.16	AC011529.1	5.680299665	5.714543787	5.532544912	5.535666958	4.639712101	4.604884306	5.44414876	4.920979073	5.033107227	5.0707678	5.649586621	5.730102488	5.416756098	6.014052372	4.355362326	4.530387049	4.846144269	4.731437594	4.696700845	4.905684858
ENSG00000079999.14	KEAP1	6.968638499	6.966936567	6.922222421	6.995890196	6.29075014	6.177786996	7.320702141	6.584578964	6.806615027	6.76337602	6.767001743	7.011605033	6.706872327	7.7154679	6.055888133	5.94814696	6.577597699	6.338042917	6.512926084	6.672602528
ENSG00000267197.1	AC011461.1	-0.767395639	-0.580353056	-1.750257314	-1.124602037	-2.388462047	-2.674817674	-1.460056245	-1.379290058	-0.949022704	-0.992620662	-1.237348744	-1.485034699	-2.006674587	0.688347875	-2.254168091	-2.43160761	-0.987351657	-1.920239905	-0.801556305	-1.503052842
ENSG00000180739.14	S1PR5	3.697254548	3.545518659	3.271067029	3.286143281	1.948529087	2.516606073	3.800951601	3.182820592	2.781519337	2.833897908	3.02756735	3.159992894	2.738773775	3.790217799	1.20933596	1.143610843	2.345833406	2.168228974	1.576137003	1.871238153
ENSG00000130734.10	ATG4D	4.358766564	4.386018111	4.862254061	5.064473719	4.837797632	4.785185829	5.413511207	4.766791275	5.034707097	4.915865989	3.944325597	4.241137107	4.589620033	6.010073099	4.38100965	4.445533569	4.868727678	4.427516481	4.723658248	4.778315352
ENSG00000129347.20	KRI1	6.045187253	6.029995093	5.611122279	5.666091512	5.854869394	5.668649124	6.46390448	5.817203575	5.678031111	5.727022807	5.889636022	6.016886084	5.436835974	7.307764415	5.635358887	5.923258215	6.057287496	5.648573307	5.689094446	5.763321343
ENSG00000129355.6	CDKN2D	0.922840889	1.228209643	2.335539348	2.451458782	3.558102509	3.834141685	3.442144313	2.834964341	2.811693242	2.840121698	1.032527379	1.170724576	1.697066008	3.647232622	3.241046463	3.249936724	2.828826625	2.784566504	2.831960151	3.022056924
ENSG00000129354.11	AP1M2	6.172362011	6.026631341	6.121144302	6.078359604	6.106044799	6.14454258	6.514142716	6.069663362	5.98570887	6.000055245	6.005095717	6.205516526	6.092179485	6.395874409	6.085971028	5.947118456	6.252585994	6.084283468	5.962394296	6.286460525
ENSG00000129353.15	SLC44A2	5.671713742	5.84121417	5.916328823	5.983836322	5.984675615	6.032829749	6.215583591	6.102024427	6.034501081	6.097444418	5.65066993	5.684205334	5.960592024	5.899695964	5.815443218	5.847010379	5.990523386	5.801428754	5.921783372	5.938151556
ENSG00000267100.1	ILF3-DT	3.747144359	3.441582069	3.404526459	3.01106919	2.438767047	2.107293494	3.073762283	2.757066977	3.257643142	3.064018305	3.486547211	3.531901862	3.231000865	4.381030664	2.287552493	2.366614652	2.562818632	2.08401778	3.050810157	2.547925092
ENSG00000129351.17	ILF3	9.541485585	9.516673083	9.411069981	9.391150977	9.318363697	9.232543401	9.799854202	9.402945925	9.385220121	9.317826872	9.646282673	9.728812809	9.483312486	10.11442862	9.358762375	9.389508296	9.661155041	9.552277353	9.4476705	9.573537577
ENSG00000213339.9	QTRT1	5.950406501	6.000578667	5.681599606	5.74630056	5.393599924	5.279907729	6.235496355	5.429377335	5.519102135	5.502151941	5.618918915	5.714257152	5.450068953	7.013947882	4.942455746	5.110568705	5.449455787	5.019089059	5.236844779	5.396580978
ENSG00000079805.16	DNM2	7.296421244	7.273079276	7.44682958	7.379806011	7.645009551	7.567471407	8.134739241	7.439114991	7.498156885	7.472683471	7.213994673	7.392948706	7.351012686	8.421199323	7.589634854	7.734781691	7.784965173	7.477767403	7.528812469	7.679199759
ENSG00000099203.7	TMED1	3.922396324	3.818769963	3.965993881	4.179375415	3.935664729	3.973183117	4.948443876	3.971866203	4.100741816	4.020005167	3.534283688	3.634249651	3.825672842	5.597759387	3.571828721	3.489185525	4.108801915	3.678388351	3.572736002	3.889515104
ENSG00000142453.11	CARM1	7.072739395	7.016953627	6.964406283	6.729357062	6.488135221	6.387183428	7.203411027	6.561491937	6.70728862	6.584020614	7.119351544	7.273685307	6.798181035	7.062147322	6.413095432	6.538851217	6.839569592	6.69531438	6.560284548	6.692500272
ENSG00000130733.10	YIPF2	4.910319804	4.770828665	4.876463369	4.740036893	4.570820668	4.482891401	5.290549437	4.557260145	4.756969777	4.748940159	4.672431852	4.87514846	4.629714867	5.885285578	4.322046676	4.395137706	4.738787609	4.328513712	4.516337563	4.778315352
ENSG00000142444.7	TIMM29	4.254532755	4.242616938	4.187313248	4.267441769	4.395166987	4.392732557	4.88646274	4.334005485	4.212393553	4.173295034	4.091993816	4.244082934	4.001346788	5.976478589	4.258056449	4.068081485	4.434707433	4.024032534	3.996586574	4.009736436
ENSG00000127616.18	SMARCA4	8.300421871	8.35734736	8.206790405	8.134117081	7.945080731	7.810723787	8.96764007	8.073284174	8.169917567	8.014932743	8.351881573	8.550388443	8.11506024	9.630056515	7.886382618	7.939474762	8.468804411	8.103513291	8.048615608	8.238940515
ENSG00000130164.13	LDLR	5.695626725	5.994852246	5.713610568	5.86995163	7.615650836	7.411014741	7.617197389	6.960833783	6.428139596	6.370048116	5.62774784	5.817735748	5.859089074	7.007309167	7.258696992	7.297038707	7.525177593	7.215160617	6.55452125	6.601035418
ENSG00000161888.11	SPC24	6.098050908	5.98101538	6.133029039	6.068735535	5.495854246	5.467305625	6.504796737	5.7108142	5.873072577	5.776539491	5.957740542	6.170331616	6.022137636	7.421987677	5.161425723	5.218505529	5.693242485	5.434022432	5.584382831	5.649479306
ENSG00000197256.10	KANK2	5.292764842	5.445695749	5.480005213	5.8018738	5.928994128	6.00729834	6.316252466	5.793010915	5.679054475	5.756936285	5.286783756	5.379859037	5.595307356	6.603794146	5.789561188	5.869985235	5.914611313	5.694735009	5.648550118	5.644535255
ENSG00000130158.14	DOCK6	4.88528792	5.154577948	5.040039084	5.15401481	4.787450192	4.783644188	5.618054005	4.903006922	4.960896501	4.934891387	4.591255202	4.474757782	4.592009652	6.179089027	4.38100965	4.5869481	4.831586738	4.424095206	4.630308981	4.660808831
ENSG00000105514.8	RAB3D	4.605914297	4.548071868	5.134699991	5.259301652	5.042474064	5.093391717	5.431379875	4.946428006	5.202096786	5.210638677	4.294079103	4.494683375	5.142960748	5.726210185	4.845298434	4.730152031	4.949918733	4.780422516	4.8190451	4.95643789
ENSG00000105518.14	TMEM205	4.788540627	4.805263139	4.731563625	4.704145737	4.507718106	4.343356858	5.295977937	4.708487479	4.407772359	4.508324033	4.483514836	4.543325625	4.242501732	5.115269385	4.09574921	4.13464291	4.605785716	4.434334787	4.175458004	4.427445575
ENSG00000183401.12	CCDC159	1.707112572	1.831952909	2.113592801	1.863169312	1.450872814	1.518964212	2.214872048	1.769019904	2.027981565	2.192664091	0.833211672	0.898955321	1.265563667	3.402066682	1.167075028	1.564292011	1.690252981	1.296261575	1.501416489	1.571227413
ENSG00000105520.10	PLPPR2	3.132968727	3.765953791	4.158530929	4.328273638	4.868619512	5.020655835	4.93458925	4.531170899	4.43710351	4.484682574	2.909445945	2.847768166	3.653326591	4.687130716	4.669137231	4.573680936	4.543346171	4.094597557	4.347967916	4.572460903
ENSG00000173928.2	SWSAP1	1.252584819	1.131314568	1.822112431	1.657289425	1.805935557	1.883779685	2.090438902	1.855665761	1.680961095	1.778610991	0.893023238	1.289547319	1.547496947	2.759940302	1.492085598	1.331893783	1.863806749	1.465575446	1.681427439	1.888069046
ENSG00000187266.14	EPOR	1.288968988	1.062902522	1.600356425	1.916971886	2.585679179	2.509162497	2.233097662	1.817797415	1.791074701	1.983672246	1.363742838	1.289547319	1.926457672	3.183929827	2.098116872	2.237961631	2.062108941	1.859263723	1.795278055	2.133657182
